"","SRR1177960","SRR1178023","SRR1178049","SRR1178064","SRR1178074","SRR1178075"
"NM_001014187",320.712293115319,322.16473513954,367.225499636007,287.203509116421,288.147195351737,289.861252622586
"NM_001014188",374.427652553352,467.98666788691,533.740705948691,427.404857828991,409.243538225851,435.554671703938
"NM_001014190",33.1771337705502,22.0428502990211,23.7878866160976,20.9255744347119,24.2192685748228,36.614052962853
"NM_001014191",2232.34714370416,2148.33010221998,3251.50675183785,2146.96393700144,2135.64268279014,1971.05651783358
"NM_001014192",396.545741733719,474.769083363532,465.35053192741,475.010539667961,586.230500888018,618.624936518203
"NM_001014193",3617.88744450286,3475.98793176872,4213.4294168763,7346.96918402736,6578.94695594032,8650.07001247401
"NM_001014194",622.466224076037,703.675605699521,602.130879969972,624.628396876151,598.029631732162,617.099350978084
"NM_001014195",3466.22054726606,3687.93841541315,3447.75681642065,3164.46999388931,3005.05232393762,3064.90135009882
"NM_001014196",510.29591466132,517.159180092419,509.952819332593,636.660602176111,684.349588960376,602.606288346955
"NM_001014197",304.913657986485,361.163624130116,465.35053192741,252.153171938279,324.165594770705,278.419361071694
"NM_001014198",453.42082819752,420.509759550557,405.880815387166,345.271978172747,397.444407381707,330.289269435736
"NM_001014200",1437.67579672384,1617.60609117432,1370.77696625263,1294.24677878693,1171.21898800297,1324.20824882318
"NM_001014201",606.667588947204,513.767972354108,596.183908315947,309.698501633737,281.316119599864,387.498727190194
"NM_001014202",4319.34684422306,4132.18662913189,4139.09227120099,4632.92217984522,4968.67609915787,4440.21671451598
"NM_001014203",18.9583621546001,16.9560386915547,26.7613724431098,10.462787217356,21.1142341421532,19.8326120215454
"NM_001014204",2513.5628489974,2189.02459507971,2175.10488245943,3765.55711952641,4073.80517566249,3875.750064672
"NM_001014205",3033.33794473602,2768.92111833089,2317.83220215601,4035.4970297342,4713.44226879243,4094.67158967906
"NM_001014206",1777.34645199376,1695.60386915547,911.373405979241,3522.82045608375,5823.18157502854,4634.72887088114
"NM_001014207",385.486697143536,588.374542596949,1121.0041567836,311.791059077208,294.97827110361,238.754137028604
"NM_001014208",831.008207776639,834.237103624492,865.284375660552,845.393207162362,897.975957928044,799.40682302229
"NM_001014211",197.482939110418,98.3450244110174,104.072003945427,50.7445180041764,72.0367988379344,86.9583757867758
"NM_001014212",1287.58876299993,1502.30502807175,1589.32817453802,709.376973336735,868.167627374416,701.769348454682
"NM_001014214",426.563148478503,452.726233064511,487.651675630002,511.630294928707,616.659838328179,559.889893223627
"NM_001014216",366.528334988936,220.428502990211,579.82973626738,863.703084792735,927.784288481672,694.904213524147
"NM_001014217",74.2535851055172,76.3021741119963,59.4697165402441,66.9618381910782,42.8494751708403,62.5490071448738
